person,month,violence_tweets,assault_tweets,comandos_tweets,rebelion_tweets,total_tweets
@santi_abascal,2012-01-05,0,0,0,0,12
@albert_rivera,2012-01-12,0,0,0,0,139
@albiol_xg,2012-01-12,0,0,0,0,14
@miqueliceta,2012-01-12,0,0,0,0,63
@sanchezcastejon,2012-01-12,0,0,0,0,44
@albert_rivera,2012-01-19,0,0,0,0,155
@albiol_xg,2012-01-19,0,0,0,0,16
@miqueliceta,2012-01-19,0,0,0,0,72
@sanchezcastejon,2012-01-19,0,0,0,0,31
@santi_abascal,2012-01-19,0,0,0,0,5
@albert_rivera,2012-01-26,0,0,0,0,190
@albiol_xg,2012-01-26,0,0,0,0,17
@miqueliceta,2012-01-26,0,0,0,0,95
@sanchezcastejon,2012-01-26,0,0,0,0,49
@santi_abascal,2012-01-26,0,0,0,0,5
@albert_rivera,2012-02-02,0,0,0,0,195
@albiol_xg,2012-02-02,0,0,0,0,26
@miqueliceta,2012-02-02,0,0,0,0,163
@sanchezcastejon,2012-02-02,0,0,0,0,16
@albert_rivera,2012-02-09,0,0,0,0,145
@albiol_xg,2012-02-09,0,0,0,0,20
@miqueliceta,2012-02-09,0,0,0,0,82
@sanchezcastejon,2012-02-09,0,0,0,0,4
@santi_abascal,2012-02-09,0,0,0,0,1
@albert_rivera,2012-02-16,0,0,0,0,159
@albiol_xg,2012-02-16,0,0,0,0,41
@miqueliceta,2012-02-16,0,0,0,0,50
@sanchezcastejon,2012-02-16,0,0,0,0,22
@santi_abascal,2012-02-16,0,0,0,0,4
@albert_rivera,2012-02-23,0,0,0,1,268
@albiol_xg,2012-02-23,0,0,0,0,26
@miqueliceta,2012-02-23,0,0,0,0,32
@sanchezcastejon,2012-02-23,0,1,0,0,15
@santi_abascal,2012-02-23,0,0,0,0,16
@albert_rivera,2012-03-01,0,0,0,0,193
@albiol_xg,2012-03-01,0,0,0,0,35
@miqueliceta,2012-03-01,0,0,0,0,28
@sanchezcastejon,2012-03-01,0,0,0,0,22
@santi_abascal,2012-03-01,0,0,0,0,9
@albert_rivera,2012-03-08,0,0,0,0,251
@albiol_xg,2012-03-08,0,0,0,0,39
@miqueliceta,2012-03-08,0,0,0,0,61
@santi_abascal,2012-03-08,0,0,0,0,38
@albert_rivera,2012-03-15,0,0,0,0,186
@albiol_xg,2012-03-15,0,0,0,0,16
@miqueliceta,2012-03-15,0,0,0,0,117
@sanchezcastejon,2012-03-15,0,0,0,0,8
@santi_abascal,2012-03-15,0,0,0,0,44
@albert_rivera,2012-03-22,0,1,0,0,134
@albiol_xg,2012-03-22,0,0,0,0,20
@miqueliceta,2012-03-22,0,0,0,0,52
@sanchezcastejon,2012-03-22,0,0,0,0,29
@santi_abascal,2012-03-22,0,0,0,0,37
@albert_rivera,2012-03-29,4,0,0,1,222
@albiol_xg,2012-03-29,0,0,0,0,18
@alevysoler,2012-03-29,0,0,0,0,3
@carrizosacarlos,2012-03-29,0,0,0,0,1
@miqueliceta,2012-03-29,0,0,0,0,62
@sanchezcastejon,2012-03-29,0,0,0,0,13
@santi_abascal,2012-03-29,2,0,0,0,79
@albert_rivera,2012-04-05,1,0,0,0,183
@albiol_xg,2012-04-05,0,0,0,0,9
@miqueliceta,2012-04-05,0,0,0,0,78
@sanchezcastejon,2012-04-05,0,0,0,0,6
@santi_abascal,2012-04-05,0,0,0,0,8
@albert_rivera,2012-04-12,0,0,0,0,183
@albiol_xg,2012-04-12,0,0,0,0,14
@miqueliceta,2012-04-12,0,0,0,0,84
@sanchezcastejon,2012-04-12,0,0,0,0,5
@santi_abascal,2012-04-12,0,0,0,0,28
@albert_rivera,2012-04-19,0,0,0,0,147
@albiol_xg,2012-04-19,0,0,0,0,15
@miqueliceta,2012-04-19,0,0,0,0,124
@sanchezcastejon,2012-04-19,0,0,0,0,1
@santi_abascal,2012-04-19,0,0,0,0,49
@albert_rivera,2012-04-26,0,0,0,0,152
@albiol_xg,2012-04-26,0,0,0,0,47
@alevysoler,2012-04-26,0,0,0,0,1
@carrizosacarlos,2012-04-26,0,0,0,0,2
@miqueliceta,2012-04-26,0,1,0,0,106
@sanchezcastejon,2012-04-26,0,0,0,0,8
@santi_abascal,2012-04-26,0,0,0,0,91
@albert_rivera,2012-05-03,1,0,0,0,112
@albiol_xg,2012-05-03,0,0,0,0,24
@alevysoler,2012-05-03,0,0,0,0,5
@miqueliceta,2012-05-03,1,0,0,0,159
@pablocasado_,2012-05-03,0,0,0,0,5
@sanchezcastejon,2012-05-03,0,0,0,0,21
@santi_abascal,2012-05-03,0,0,0,0,21
@albert_rivera,2012-05-10,0,0,0,0,103
@albiol_xg,2012-05-10,0,0,0,0,14
@carrizosacarlos,2012-05-10,0,0,0,0,2
@miqueliceta,2012-05-10,0,0,0,1,146
@pablocasado_,2012-05-10,0,0,0,0,10
@sanchezcastejon,2012-05-10,0,0,0,0,17
@santi_abascal,2012-05-10,0,0,0,0,79
@albert_rivera,2012-05-17,0,0,0,0,175
@albiol_xg,2012-05-17,0,0,0,0,23
@alevysoler,2012-05-17,0,0,0,0,12
@miqueliceta,2012-05-17,0,0,0,0,91
@pablocasado_,2012-05-17,0,0,0,0,15
@sanchezcastejon,2012-05-17,0,0,0,0,7
@santi_abascal,2012-05-17,0,0,0,0,158
@albert_rivera,2012-05-24,0,0,0,0,159
@albiol_xg,2012-05-24,0,0,0,0,21
@miqueliceta,2012-05-24,0,0,0,0,150
@pablocasado_,2012-05-24,0,0,0,0,23
@sanchezcastejon,2012-05-24,0,0,0,0,9
@santi_abascal,2012-05-24,1,0,0,0,206
@albert_rivera,2012-05-31,0,0,0,0,81
@albiol_xg,2012-05-31,0,0,0,0,32
@alevysoler,2012-05-31,0,0,0,0,1
@miqueliceta,2012-05-31,0,0,0,0,114
@pablocasado_,2012-05-31,0,0,0,0,18
@sanchezcastejon,2012-05-31,0,0,0,0,3
@santi_abascal,2012-05-31,0,0,0,0,69
@albert_rivera,2012-06-07,0,0,0,0,225
@albiol_xg,2012-06-07,0,0,0,0,28
@miqueliceta,2012-06-07,0,0,0,0,102
@pablocasado_,2012-06-07,0,0,0,0,34
@sanchezcastejon,2012-06-07,0,0,0,0,5
@santi_abascal,2012-06-07,0,0,0,0,76
@albert_rivera,2012-06-14,1,0,0,0,149
@albiol_xg,2012-06-14,0,0,0,0,25
@alevysoler,2012-06-14,0,0,0,0,1
@miqueliceta,2012-06-14,0,0,0,0,111
@pablocasado_,2012-06-14,0,0,0,0,14
@sanchezcastejon,2012-06-14,0,0,0,0,27
@santi_abascal,2012-06-14,0,0,0,0,72
@albert_rivera,2012-06-21,0,0,0,0,118
@albiol_xg,2012-06-21,0,0,0,0,12
@alevysoler,2012-06-21,0,0,0,0,2
@carrizosacarlos,2012-06-21,0,0,0,0,5
@miqueliceta,2012-06-21,0,1,0,0,105
@pablocasado_,2012-06-21,0,0,0,0,26
@sanchezcastejon,2012-06-21,0,0,0,0,3
@santi_abascal,2012-06-21,0,0,0,0,55
@albert_rivera,2012-06-28,1,0,0,0,195
@albiol_xg,2012-06-28,0,0,0,0,42
@alevysoler,2012-06-28,0,0,0,0,9
@carrizosacarlos,2012-06-28,0,0,0,0,11
@miqueliceta,2012-06-28,0,0,0,0,97
@pablocasado_,2012-06-28,0,0,0,0,50
@sanchezcastejon,2012-06-28,1,0,0,0,7
@santi_abascal,2012-06-28,0,0,0,0,111
@albert_rivera,2012-07-05,0,0,0,0,68
@albiol_xg,2012-07-05,0,0,0,0,25
@carrizosacarlos,2012-07-05,0,0,0,0,1
@miqueliceta,2012-07-05,0,0,0,0,83
@pablocasado_,2012-07-05,0,0,0,0,17
@sanchezcastejon,2012-07-05,0,0,0,0,11
@santi_abascal,2012-07-05,0,0,0,0,80
@albert_rivera,2012-07-12,1,0,0,1,131
@albiol_xg,2012-07-12,0,0,0,0,26
@miqueliceta,2012-07-12,0,0,0,0,105
@sanchezcastejon,2012-07-12,0,0,0,0,11
@santi_abascal,2012-07-12,1,0,0,0,31
@albert_rivera,2012-07-19,0,0,0,5,227
@albiol_xg,2012-07-19,0,0,0,0,40
@miqueliceta,2012-07-19,1,0,0,2,92
@pablocasado_,2012-07-19,0,0,0,0,35
@sanchezcastejon,2012-07-19,0,0,0,0,23
@santi_abascal,2012-07-19,0,0,0,0,16
@albert_rivera,2012-07-26,2,0,0,0,239
@albiol_xg,2012-07-26,0,0,0,0,26
@miqueliceta,2012-07-26,0,0,0,0,82
@pablocasado_,2012-07-26,0,0,0,0,6
@sanchezcastejon,2012-07-26,0,0,0,0,8
@santi_abascal,2012-07-26,0,0,0,0,54
@albert_rivera,2012-08-02,0,0,0,0,152
@albiol_xg,2012-08-02,0,0,0,0,22
@miqueliceta,2012-08-02,0,0,0,1,71
@sanchezcastejon,2012-08-02,0,0,0,0,2
@santi_abascal,2012-08-02,0,0,0,0,82
@albert_rivera,2012-08-09,1,1,0,0,71
@albiol_xg,2012-08-09,0,0,0,0,21
@miqueliceta,2012-08-09,0,0,0,0,52
@sanchezcastejon,2012-08-09,0,0,0,0,17
@santi_abascal,2012-08-09,0,0,0,0,107
@albert_rivera,2012-08-16,0,0,0,0,18
@albiol_xg,2012-08-16,0,0,0,0,14
@miqueliceta,2012-08-16,0,0,0,0,60
@sanchezcastejon,2012-08-16,0,0,0,0,1
@santi_abascal,2012-08-16,0,0,0,0,147
@albert_rivera,2012-08-23,0,0,0,0,66
@albiol_xg,2012-08-23,0,0,0,0,14
@miqueliceta,2012-08-23,0,0,0,0,44
@santi_abascal,2012-08-23,0,0,0,0,138
@albert_rivera,2012-08-30,5,0,0,0,358
@albiol_xg,2012-08-30,0,0,0,0,1
@miqueliceta,2012-08-30,0,0,0,0,64
@sanchezcastejon,2012-08-30,0,0,0,0,5
@santi_abascal,2012-08-30,0,0,0,0,25
@albert_rivera,2012-09-06,0,0,0,1,311
@albiol_xg,2012-09-06,0,0,0,0,43
@carrizosacarlos,2012-09-06,0,0,0,0,4
@miqueliceta,2012-09-06,0,0,0,0,70
@santi_abascal,2012-09-06,0,0,0,0,26
@albert_rivera,2012-09-13,0,0,0,0,382
@albiol_xg,2012-09-13,0,0,0,0,46
@carrizosacarlos,2012-09-13,0,0,0,0,23
@miqueliceta,2012-09-13,0,0,0,0,55
@santi_abascal,2012-09-13,0,0,0,0,30
@albert_rivera,2012-09-20,0,0,0,0,198
@albiol_xg,2012-09-20,0,0,0,0,26
@carrizosacarlos,2012-09-20,0,0,0,0,3
@miqueliceta,2012-09-20,0,0,0,0,85
@pablocasado_,2012-09-20,0,0,0,0,9
@sanchezcastejon,2012-09-20,0,0,0,0,4
@santi_abascal,2012-09-20,0,0,0,0,26
@albert_rivera,2012-09-27,0,0,0,0,216
@albiol_xg,2012-09-27,0,0,0,0,31
@carrizosacarlos,2012-09-27,0,0,0,0,4
@miqueliceta,2012-09-27,0,0,0,0,78
@sanchezcastejon,2012-09-27,0,0,0,0,4
@santi_abascal,2012-09-27,0,0,0,0,20
@albert_rivera,2012-10-04,0,0,0,0,212
@albiol_xg,2012-10-04,0,0,0,0,38
@carrizosacarlos,2012-10-04,0,0,0,0,2
@miqueliceta,2012-10-04,0,0,0,1,73
@pablocasado_,2012-10-04,0,0,0,0,4
@sanchezcastejon,2012-10-04,0,0,0,0,3
@santi_abascal,2012-10-04,0,0,0,0,8
@albert_rivera,2012-10-11,1,0,0,0,230
@albiol_xg,2012-10-11,0,0,0,0,35
@carrizosacarlos,2012-10-11,0,0,0,0,9
@miqueliceta,2012-10-11,0,0,0,0,62
@pablocasado_,2012-10-11,0,0,0,0,23
@sanchezcastejon,2012-10-11,0,0,0,0,5
@santi_abascal,2012-10-11,0,0,0,0,37
@albert_rivera,2012-10-18,0,0,0,0,133
@albiol_xg,2012-10-18,0,0,0,0,50
@carrizosacarlos,2012-10-18,0,0,0,0,10
@miqueliceta,2012-10-18,0,0,0,1,55
@pablocasado_,2012-10-18,0,0,0,0,3
@sanchezcastejon,2012-10-18,0,0,0,0,6
@santi_abascal,2012-10-18,0,0,0,2,64
@albert_rivera,2012-10-25,0,0,0,0,274
@albiol_xg,2012-10-25,0,0,0,0,60
@carrizosacarlos,2012-10-25,0,0,0,0,28
@miqueliceta,2012-10-25,0,0,0,0,63
@pablocasado_,2012-10-25,0,0,0,0,26
@sanchezcastejon,2012-10-25,0,0,0,0,7
@santi_abascal,2012-10-25,0,0,0,0,38
@albert_rivera,2012-11-01,0,0,0,0,230
@albiol_xg,2012-11-01,0,0,0,0,35
@carrizosacarlos,2012-11-01,0,0,0,0,22
@miqueliceta,2012-11-01,0,0,0,0,102
@pablocasado_,2012-11-01,0,0,0,0,7
@sanchezcastejon,2012-11-01,0,0,0,0,21
@santi_abascal,2012-11-01,0,0,0,0,66
@albert_rivera,2012-11-08,0,0,0,0,213
@albiol_xg,2012-11-08,0,0,0,0,39
@carrizosacarlos,2012-11-08,0,0,0,0,14
@miqueliceta,2012-11-08,0,0,0,0,71
@pablocasado_,2012-11-08,0,0,0,0,8
@sanchezcastejon,2012-11-08,0,0,0,0,21
@santi_abascal,2012-11-08,0,0,0,0,22
@albert_rivera,2012-11-15,0,0,0,0,231
@albiol_xg,2012-11-15,0,0,0,0,57
@carrizosacarlos,2012-11-15,0,0,0,0,12
@miqueliceta,2012-11-15,0,0,0,0,53
@pablocasado_,2012-11-15,0,0,0,0,1
@sanchezcastejon,2012-11-15,0,0,0,0,19
@santi_abascal,2012-11-15,1,0,0,0,48
@albert_rivera,2012-11-22,0,0,0,0,315
@albiol_xg,2012-11-22,0,0,0,0,47
@carrizosacarlos,2012-11-22,0,0,0,0,6
@miqueliceta,2012-11-22,0,0,0,0,78
@pablocasado_,2012-11-22,0,0,0,0,4
@sanchezcastejon,2012-11-22,0,0,0,0,15
@santi_abascal,2012-11-22,0,0,0,0,58
@albert_rivera,2012-11-29,0,0,0,0,253
@albiol_xg,2012-11-29,0,0,0,0,33
@carrizosacarlos,2012-11-29,0,0,0,0,34
@miqueliceta,2012-11-29,0,0,0,0,74
@pablocasado_,2012-11-29,0,0,0,0,2
@sanchezcastejon,2012-11-29,0,0,0,0,10
@santi_abascal,2012-11-29,0,0,0,0,101
@albert_rivera,2012-12-06,0,0,0,0,105
@albiol_xg,2012-12-06,0,0,0,0,59
@carrizosacarlos,2012-12-06,0,0,0,0,30
@miqueliceta,2012-12-06,0,0,0,0,56
@pablocasado_,2012-12-06,0,0,0,0,3
@sanchezcastejon,2012-12-06,0,0,0,0,11
@santi_abascal,2012-12-06,0,0,0,0,67
@albert_rivera,2012-12-13,0,0,0,0,117
@albiol_xg,2012-12-13,0,0,0,0,41
@carrizosacarlos,2012-12-13,0,0,0,0,14
@miqueliceta,2012-12-13,0,0,0,0,56
@pablocasado_,2012-12-13,0,0,0,0,7
@sanchezcastejon,2012-12-13,0,0,0,0,4
@santi_abascal,2012-12-13,0,0,0,0,31
@albert_rivera,2012-12-20,0,0,0,0,212
@albiol_xg,2012-12-20,0,0,0,0,30
@carrizosacarlos,2012-12-20,0,0,0,0,32
@miqueliceta,2012-12-20,0,0,0,0,62
@pablocasado_,2012-12-20,0,0,0,0,2
@sanchezcastejon,2012-12-20,0,0,0,0,10
@santi_abascal,2012-12-20,0,0,0,0,31
@albert_rivera,2012-12-27,0,0,1,0,119
@albiol_xg,2012-12-27,0,0,0,0,6
@miqueliceta,2012-12-27,0,0,0,0,60
@pablocasado_,2012-12-27,0,0,0,0,5
@sanchezcastejon,2012-12-27,0,0,0,0,22
@santi_abascal,2012-12-27,0,0,0,0,16
@albert_rivera,2013-01-03,0,0,0,0,73
@albiol_xg,2013-01-03,0,0,0,0,22
@carrizosacarlos,2013-01-03,0,0,0,0,8
@miqueliceta,2013-01-03,0,0,0,0,67
@pablocasado_,2013-01-03,0,0,0,0,5
@sanchezcastejon,2013-01-03,0,0,0,0,36
@santi_abascal,2013-01-03,0,0,0,0,7
@albert_rivera,2013-01-10,0,0,0,0,73
@albiol_xg,2013-01-10,0,0,0,0,32
@miqueliceta,2013-01-10,0,0,0,0,67
@pablocasado_,2013-01-10,0,0,0,0,7
@sanchezcastejon,2013-01-10,0,0,0,0,6
@santi_abascal,2013-01-10,0,0,0,0,24
@albert_rivera,2013-01-17,0,0,0,0,70
@albiol_xg,2013-01-17,0,0,0,0,22
@carrizosacarlos,2013-01-17,0,0,0,0,3
@miqueliceta,2013-01-17,0,0,0,0,95
@sanchezcastejon,2013-01-17,0,0,0,0,8
@santi_abascal,2013-01-17,0,0,0,0,15
@albert_rivera,2013-01-24,0,0,0,0,87
@albiol_xg,2013-01-24,0,0,0,0,43
@carrizosacarlos,2013-01-24,0,0,0,0,8
@miqueliceta,2013-01-24,0,0,0,0,87
@pablocasado_,2013-01-24,0,0,0,0,5
@sanchezcastejon,2013-01-24,0,0,0,0,10
@santi_abascal,2013-01-24,0,0,0,0,24
@albert_rivera,2013-01-31,0,0,0,0,141
@albiol_xg,2013-01-31,0,0,0,0,39
@carrizosacarlos,2013-01-31,0,0,0,0,11
@miqueliceta,2013-01-31,0,0,0,0,70
@pablocasado_,2013-01-31,0,0,0,0,2
@sanchezcastejon,2013-01-31,0,0,0,0,59
@santi_abascal,2013-01-31,0,0,0,0,52
@albert_rivera,2013-02-07,0,0,0,1,135
@albiol_xg,2013-02-07,0,0,0,0,36
@carrizosacarlos,2013-02-07,0,0,0,0,7
@miqueliceta,2013-02-07,0,0,0,0,78
@pablocasado_,2013-02-07,0,0,0,0,6
@sanchezcastejon,2013-02-07,0,0,0,0,28
@santi_abascal,2013-02-07,0,2,0,0,65
@albert_rivera,2013-02-14,0,0,0,0,125
@albiol_xg,2013-02-14,0,0,0,0,12
@carrizosacarlos,2013-02-14,0,0,0,0,5
@miqueliceta,2013-02-14,0,0,0,0,60
@pablocasado_,2013-02-14,0,0,0,0,6
@sanchezcastejon,2013-02-14,0,0,0,0,22
@santi_abascal,2013-02-14,0,0,0,0,55
@albert_rivera,2013-02-21,0,0,0,0,114
@albiol_xg,2013-02-21,0,0,0,0,27
@carrizosacarlos,2013-02-21,0,0,0,0,14
@miqueliceta,2013-02-21,0,0,0,0,89
@pablocasado_,2013-02-21,0,0,0,0,20
@sanchezcastejon,2013-02-21,0,0,0,0,19
@santi_abascal,2013-02-21,0,0,0,0,38
@albert_rivera,2013-02-28,0,0,0,0,112
@albiol_xg,2013-02-28,0,0,0,0,23
@miqueliceta,2013-02-28,0,0,0,0,90
@pablocasado_,2013-02-28,0,0,0,0,18
@sanchezcastejon,2013-02-28,0,0,0,0,28
@santi_abascal,2013-02-28,0,0,0,0,20
@albert_rivera,2013-03-07,0,0,0,0,146
@albiol_xg,2013-03-07,0,0,0,0,26
@carrizosacarlos,2013-03-07,0,0,0,0,12
@miqueliceta,2013-03-07,0,0,0,1,96
@pablocasado_,2013-03-07,0,0,0,0,7
@sanchezcastejon,2013-03-07,0,0,0,0,18
@santi_abascal,2013-03-07,0,0,0,0,40
@albert_rivera,2013-03-14,0,0,0,0,92
@albiol_xg,2013-03-14,0,0,0,0,17
@carrizosacarlos,2013-03-14,0,0,0,0,7
@miqueliceta,2013-03-14,0,0,0,0,94
@pablocasado_,2013-03-14,0,0,0,0,28
@sanchezcastejon,2013-03-14,0,0,0,0,6
@santi_abascal,2013-03-14,1,0,0,0,25
@albert_rivera,2013-03-21,1,0,0,0,123
@albiol_xg,2013-03-21,0,0,0,0,14
@carrizosacarlos,2013-03-21,0,0,0,0,67
@miqueliceta,2013-03-21,0,0,0,0,128
@pablocasado_,2013-03-21,0,0,0,0,11
@sanchezcastejon,2013-03-21,0,0,0,0,33
@santi_abascal,2013-03-21,0,0,0,0,54
@albert_rivera,2013-03-28,0,0,0,0,92
@albiol_xg,2013-03-28,0,0,0,0,50
@carrizosacarlos,2013-03-28,0,0,0,0,2
@miqueliceta,2013-03-28,0,0,0,0,75
@sanchezcastejon,2013-03-28,0,0,0,0,11
@santi_abascal,2013-03-28,0,0,0,0,25
@albert_rivera,2013-04-04,0,0,0,0,87
@albiol_xg,2013-04-04,0,0,0,0,28
@miqueliceta,2013-04-04,0,0,0,0,89
@pablocasado_,2013-04-04,0,0,0,0,16
@sanchezcastejon,2013-04-04,0,0,0,0,18
@santi_abascal,2013-04-04,0,0,0,0,33
@albert_rivera,2013-04-11,0,0,0,0,185
@albiol_xg,2013-04-11,0,0,0,0,45
@carrizosacarlos,2013-04-11,0,0,0,0,1
@miqueliceta,2013-04-11,0,0,0,0,101
@pablocasado_,2013-04-11,2,0,0,0,28
@sanchezcastejon,2013-04-11,0,0,0,0,13
@santi_abascal,2013-04-11,0,0,0,0,43
@albert_rivera,2013-04-18,1,0,0,0,58
@albiol_xg,2013-04-18,0,0,0,0,40
@miqueliceta,2013-04-18,0,0,0,0,109
@pablocasado_,2013-04-18,0,0,0,0,36
@sanchezcastejon,2013-04-18,0,0,0,0,20
@santi_abascal,2013-04-18,0,0,0,0,19
@albert_rivera,2013-04-25,0,0,0,0,159
@albiol_xg,2013-04-25,0,0,0,0,22
@carrizosacarlos,2013-04-25,0,0,0,0,5
@miqueliceta,2013-04-25,0,0,0,0,100
@pablocasado_,2013-04-25,0,0,0,0,24
@sanchezcastejon,2013-04-25,0,0,0,0,18
@santi_abascal,2013-04-25,0,0,0,0,17
@albert_rivera,2013-05-02,0,0,0,0,92
@albiol_xg,2013-05-02,0,0,0,0,37
@miqueliceta,2013-05-02,0,0,0,0,96
@pablocasado_,2013-05-02,0,0,0,0,10
@sanchezcastejon,2013-05-02,0,0,0,0,22
@santi_abascal,2013-05-02,0,0,0,0,3
@albert_rivera,2013-05-09,0,0,0,0,118
@albiol_xg,2013-05-09,0,0,0,0,31
@miqueliceta,2013-05-09,0,0,0,0,82
@pablocasado_,2013-05-09,0,0,0,0,39
@sanchezcastejon,2013-05-09,0,0,0,0,31
@santi_abascal,2013-05-09,0,0,0,0,16
@albert_rivera,2013-05-16,0,0,0,0,131
@albiol_xg,2013-05-16,0,0,0,0,27
@miqueliceta,2013-05-16,0,0,0,1,103
@pablocasado_,2013-05-16,0,0,0,0,3
@sanchezcastejon,2013-05-16,0,0,0,0,27
@santi_abascal,2013-05-16,0,0,0,0,20
@albert_rivera,2013-05-23,0,0,0,0,123
@albiol_xg,2013-05-23,0,0,0,0,43
@carrizosacarlos,2013-05-23,0,0,0,0,9
@miqueliceta,2013-05-23,0,0,0,0,90
@sanchezcastejon,2013-05-23,0,0,0,1,29
@santi_abascal,2013-05-23,0,0,0,0,36
@albert_rivera,2013-05-30,0,0,0,0,76
@albiol_xg,2013-05-30,0,0,0,0,35
@carrizosacarlos,2013-05-30,0,0,0,0,3
@miqueliceta,2013-05-30,0,1,0,0,83
@sanchezcastejon,2013-05-30,0,0,0,0,27
@santi_abascal,2013-05-30,0,0,0,0,10
@albert_rivera,2013-06-06,0,0,0,0,93
@albiol_xg,2013-06-06,0,0,0,0,52
@miqueliceta,2013-06-06,0,0,0,0,105
@sanchezcastejon,2013-06-06,0,0,0,0,20
@santi_abascal,2013-06-06,0,0,0,0,6
@albert_rivera,2013-06-13,0,0,0,0,88
@albiol_xg,2013-06-13,0,0,0,0,38
@carrizosacarlos,2013-06-13,0,0,0,0,2
@miqueliceta,2013-06-13,0,0,0,0,77
@sanchezcastejon,2013-06-13,0,0,0,0,9
@santi_abascal,2013-06-13,0,0,0,0,1
@albert_rivera,2013-06-20,0,0,0,0,138
@albiol_xg,2013-06-20,0,0,0,0,26
@carrizosacarlos,2013-06-20,0,0,0,0,2
@miqueliceta,2013-06-20,0,0,0,0,80
@sanchezcastejon,2013-06-20,0,0,0,0,24
@albert_rivera,2013-06-27,0,0,0,0,101
@albiol_xg,2013-06-27,0,0,0,0,38
@carrizosacarlos,2013-06-27,0,0,0,0,23
@miqueliceta,2013-06-27,0,0,0,0,89
@sanchezcastejon,2013-06-27,0,0,0,0,21
@santi_abascal,2013-06-27,0,0,0,0,6
@albert_rivera,2013-07-04,0,0,0,0,144
@albiol_xg,2013-07-04,0,0,0,0,34
@carrizosacarlos,2013-07-04,0,0,0,0,8
@miqueliceta,2013-07-04,0,0,0,1,86
@sanchezcastejon,2013-07-04,0,0,0,0,26
@santi_abascal,2013-07-04,0,0,0,0,7
@albert_rivera,2013-07-11,0,0,0,0,131
@albiol_xg,2013-07-11,0,0,0,0,26
@carrizosacarlos,2013-07-11,1,0,0,0,5
@miqueliceta,2013-07-11,0,0,0,0,88
@pablocasado_,2013-07-11,0,0,0,0,4
@sanchezcastejon,2013-07-11,1,0,0,0,17
@santi_abascal,2013-07-11,0,0,0,0,11
@albert_rivera,2013-07-18,0,0,0,0,93
@albiol_xg,2013-07-18,0,0,0,0,3
@carrizosacarlos,2013-07-18,0,0,0,0,25
@miqueliceta,2013-07-18,0,0,0,0,94
@sanchezcastejon,2013-07-18,0,0,0,0,15
@santi_abascal,2013-07-18,0,0,0,0,12
@albert_rivera,2013-07-25,0,0,0,0,62
@albiol_xg,2013-07-25,0,0,0,0,4
@carrizosacarlos,2013-07-25,0,0,0,0,3
@miqueliceta,2013-07-25,0,0,0,0,106
@sanchezcastejon,2013-07-25,0,0,0,0,12
@santi_abascal,2013-07-25,0,0,0,0,1
@albert_rivera,2013-08-01,0,0,0,0,127
@albiol_xg,2013-08-01,0,0,0,0,11
@carrizosacarlos,2013-08-01,0,0,0,0,1
@miqueliceta,2013-08-01,0,0,0,0,65
@pablocasado_,2013-08-01,0,0,0,0,13
@sanchezcastejon,2013-08-01,0,0,0,0,21
@santi_abascal,2013-08-01,0,0,0,0,6
@albert_rivera,2013-08-08,0,0,0,0,86
@albiol_xg,2013-08-08,0,0,0,0,6
@miqueliceta,2013-08-08,0,0,0,0,63
@sanchezcastejon,2013-08-08,0,0,0,0,13
@santi_abascal,2013-08-08,0,0,0,0,1
@albert_rivera,2013-08-15,0,0,0,0,48
@albiol_xg,2013-08-15,0,0,0,0,3
@miqueliceta,2013-08-15,0,0,0,0,66
@sanchezcastejon,2013-08-15,0,0,0,0,23
@santi_abascal,2013-08-15,0,0,0,0,4
@albert_rivera,2013-08-22,0,0,0,0,62
@albiol_xg,2013-08-22,0,0,0,0,5
@miqueliceta,2013-08-22,0,0,0,0,81
@sanchezcastejon,2013-08-22,0,0,0,0,22
@albert_rivera,2013-08-29,1,0,0,0,31
@albiol_xg,2013-08-29,0,0,0,0,22
@miqueliceta,2013-08-29,0,0,0,0,63
@sanchezcastejon,2013-08-29,0,0,0,0,34
@santi_abascal,2013-08-29,0,0,0,0,3
@albert_rivera,2013-09-05,0,0,0,0,47
@albiol_xg,2013-09-05,0,0,0,0,26
@miqueliceta,2013-09-05,0,0,0,0,110
@pablocasado_,2013-09-05,0,0,0,0,2
@sanchezcastejon,2013-09-05,0,0,0,0,17
@santi_abascal,2013-09-05,0,0,0,0,22
@albert_rivera,2013-09-12,1,0,0,0,53
@albiol_xg,2013-09-12,0,0,0,0,26
@miqueliceta,2013-09-12,0,0,0,1,109
@pablocasado_,2013-09-12,0,0,0,0,6
@sanchezcastejon,2013-09-12,0,0,0,0,23
@santi_abascal,2013-09-12,0,0,0,0,49
@albert_rivera,2013-09-19,0,0,0,0,48
@albiol_xg,2013-09-19,0,0,0,0,13
@miqueliceta,2013-09-19,0,0,0,0,117
@pablocasado_,2013-09-19,0,0,0,0,30
@sanchezcastejon,2013-09-19,0,0,0,0,15
@santi_abascal,2013-09-19,0,0,0,0,31
@albert_rivera,2013-09-26,0,0,0,0,62
@albiol_xg,2013-09-26,0,0,0,0,15
@carrizosacarlos,2013-09-26,0,0,0,0,1
@miqueliceta,2013-09-26,0,0,0,0,95
@pablocasado_,2013-09-26,0,0,0,0,28
@sanchezcastejon,2013-09-26,0,0,0,0,22
@santi_abascal,2013-09-26,0,0,0,0,13
@albert_rivera,2013-10-03,0,0,0,0,75
