Spain,  Exposures (Lexis triangle)	Last modified: 05 Oct 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1910   74      1836    11783.59    11329.71    23113.30
 1910   74      1835    13518.94    12328.67    25847.60
 1910   75      1835    12538.76    11371.51    23910.26
 1910   75      1834    11343.06    10008.55    21351.61
 1910   76      1834    10349.22     9057.78    19407.00
 1910   76      1833     7796.16     7645.41    15441.56
 1910   77      1833     6992.69     6839.61    13832.30
 1910   77      1832     9184.81     8239.19    17424.00
 1910   78      1832     8384.80     7452.90    15837.70
 1910   78      1831     5278.05     4724.16    10002.21
 1910   79      1831     4572.92     4058.18     8631.10
 1910   79      1830    16309.66    10744.11    27053.77
 1910   80      1830     9970.04     6850.76    16820.80
 1910   80      1829     9037.41     6485.15    15522.56
 1910   81      1829     7962.06     5687.13    13649.19
 1910   81      1828     7528.80     5368.25    12897.05
 1910   82      1828     6993.02     4891.29    11884.30
 1910   82      1827     6504.05     4548.42    11052.47
 1910   83      1827     5928.82     4050.88     9979.69
 1910   83      1826     5715.22     3860.09     9575.31
 1910   84      1826     5165.84     3389.97     8555.81
 1910   84      1825     4857.29     3136.97     7994.26
 1910   85      1825     4240.46     2655.55     6896.01
 1910   85      1824     3988.11     2491.59     6479.70
 1910   86      1824     3465.02     2099.23     5564.25
 1910   86      1823     3191.13     1903.04     5094.18
 1910   87      1823     2790.12     1610.45     4400.57
 1910   87      1822     2610.00     1474.90     4084.90
 1910   88      1822     2280.72     1242.02     3522.74
 1910   88      1821     2125.62     1145.49     3271.11
 1910   89      1821     1856.35      955.58     2811.93
 1910   89      1820     1778.95      926.87     2705.82
 1910   90      1820     1496.87      759.23     2256.10
 1910   90      1819     1277.62      653.21     1930.82
 1910   91      1819     1035.16      524.33     1559.48
 1910   91      1818      946.00      466.58     1412.58
 1910   92      1818      835.96      407.80     1243.76
 1910   92      1817      747.26      348.43     1095.69
 1910   93      1817      646.80      295.78      942.58
 1910   93      1816      610.63      263.62      874.25
 1910   94      1816      536.48      224.62      761.09
 1910   94      1815      491.85      202.82      694.66
 1910   95      1815      416.80      167.63      584.43
 1910   95      1814      353.73      147.17      500.90
 1910   96      1814      282.69      115.60      398.29
 1910   96      1813      230.81       96.51      327.32
 1910   97      1813      178.94       71.97      250.91
 1910   97      1812      161.90       63.57      225.47
 1910   98      1812      123.86       44.03      167.89
 1910   98      1811      109.51       38.13      147.64
 1910   99      1811       78.62       25.30      103.92
 1910   99      1810       67.16       20.68       87.84
 1910   100     1810       51.84       15.78       67.62
 1910   100     1809       59.20       17.96       77.16
 1910   101     1809       47.69       14.17       61.86
 1910   101     1808       28.97        5.53       34.49
 1910   102     1808       21.56        3.86       25.41
 1910   102     1807       23.20        5.77       28.97
 1910   103     1807       17.03        3.98       21.01
 1910   103     1806       14.69        3.44       18.13
 1910   104     1806       10.61        2.35       12.95
 1910   104     1805        9.02        1.62       10.64
 1910   105     1805        6.37        0.96        7.33
 1910   105     1804        5.60        0.47        6.07
 1910   106     1804        3.91        0.08        3.99
 1910   106     1803        3.24        0.27        3.51
 1910   107     1803        2.18        0.05        2.23
 1910   107     1802        1.65        0.00        1.65
 1910   108     1802        1.00        0.00        1.00
 1910   108     1801        0.90        0.00        0.90
 1910   109     1801        0.52        0.00        0.52
 1910   109     1800        0.42        0.00        0.42
 1910   110+       .        0.19        0.00        0.19
 1911    0      1911   146603.67   158925.52   305529.19
 1911    0      1910   101337.10   104272.80   205609.89
 1911    1      1910   106652.71   108143.16   214795.87
 1911    1      1909   105926.67   108399.29   214325.96
 1911    2      1909   112372.70   114725.28   227097.98
 1911    2      1908   116866.34   120154.76   237021.10
 1911    3      1908   126774.01   129972.30   256746.31
 1911    3      1907   116472.91   118729.47   235202.38
 1911    4      1907   123002.33   125254.40   248256.73
 1911    4      1906   112707.95   113408.01   226115.96
 1911    5      1906   123550.12   124218.46   247768.58
 1911    5      1905   110562.24   113724.59   224286.83
 1911    6      1905   119475.45   122190.87   241666.32
 1911    6      1904   112716.84   113168.18   225885.02
 1911    7      1904   123678.86   123509.76   247188.62
 1911    7      1903   113348.68   114617.02   227965.70
 1911    8      1903   121312.57   122131.74   243444.31
 1911    8      1902   114183.15   116144.90   230328.05
 1911    9      1902   122515.77   123380.10   245895.87
 1911    9      1901   101733.86   103583.68   205317.54
 1911   10      1901   110051.92   110938.73   220990.65
 1911   10      1900   110413.88   110690.30   221104.18
 1911   11      1900   123467.93   121555.23   245023.16
 1911   11      1899    96212.31    97525.84   193738.15
 1911   12      1899    95147.52    96092.52   191240.04
 1911   12      1898   110302.05   109488.92   219790.97
 1911   13      1898   109168.02   108157.21   217325.22
 1911   13      1897    98154.96    98254.64   196409.60
 1911   14      1897    97553.03    97260.56   194813.59
 1911   14      1896   100340.20   100943.76   201283.96
 1911   15      1896   100297.63    99665.44   199963.08
 1911   15      1895    92554.93    89908.79   182463.72
 1911   16      1895    93170.30    89824.78   182995.08
 1911   16      1894    92714.45    86470.81   179185.26
 1911   17      1894    92623.51    85929.28   178552.79
 1911   17      1893    88213.24    86186.70   174399.93
 1911   18      1893    87782.08    85323.02   173105.10
 1911   18      1892   101664.81    91277.60   192942.41
 1911   19      1892   100774.31    90387.31   191161.62
 1911   19      1891    81434.39    73434.04   154868.43
 1911   20      1891    80271.12    72510.67   152781.79
 1911   20      1890   100722.87    77769.78   178492.65
 1911   21      1890   102257.77    79933.83   182191.59
 1911   21      1889    72229.98    69232.51   141462.49
 1911   22      1889    71437.23    68408.41   139845.64
 1911   22      1888    89399.70    84375.22   173774.92
 1911   23      1888    88417.67    83429.04   171846.71
 1911   23      1887    79115.81    80755.99   159871.80
 1911   24      1887    78329.84    79383.24   157713.07
 1911   24      1886    86475.01    75419.62   161894.63
 1911   25      1886    85129.06    74342.43   159471.50
 1911   25      1885    84623.96    74463.41   159087.37
 1911   26      1885    83876.31    74184.81   158061.12
 1911   26      1884    80750.91    73047.80   153798.71
 1911   27      1884    79899.06    72189.28   152088.35
 1911   27      1883    69098.08    66709.58   135807.66
 1911   28      1883    68241.71    65673.44   133915.15
 1911   28      1882    84001.35    74296.47   158297.82
 1911   29      1882    82735.56    73394.41   156129.97
 1911   29      1881    60851.08    57944.35   118795.44
 1911   30      1881    60408.78    57504.93   117913.71
 1911   30      1880   110580.69    91604.22   202184.90
 1911   31      1880   110886.60    92635.11   203521.71
 1911   31      1879    48572.81    47939.88    96512.69
 1911   32      1879    48862.38    48103.97    96966.35
 1911   32      1878    71114.92    65804.44   136919.36
 1911   33      1878    70739.93    65517.20   136257.13
 1911   33      1877    60995.15    59710.94   120706.08
 1911   34      1877    60492.09    58986.10   119478.18
 1911   34      1876    67463.47    60703.77   128167.23
 1911   35      1876    67245.91    60361.39   127607.29
 1911   35      1875    67664.27    62017.56   129681.83
 1911   36      1875    67858.96    62407.21   130266.18
 1911   36      1874    71050.34    61976.13   133026.46
 1911   37      1874    69999.85    61244.13   131243.98
 1911   37      1873    54384.50    50883.82   105268.32
 1911   38      1873    54059.92    50626.55   104686.47
 1911   38      1872    68671.15    62132.65   130803.80
 1911   39      1872    67996.47    61581.95   129578.43
 1911   39      1871    48385.41    47279.67    95665.08
 1911   40      1871    47932.40    46866.31    94798.70
 1911   40      1870   107958.03    95205.21   203163.24
 1911   41      1870   106873.27    94435.85   201309.12
 1911   41      1869    37574.25    37521.64    75095.89
 1911   42      1869    37774.00    37704.02    75478.02
 1911   42      1868    57595.04    54844.06   112439.10
 1911   43      1868    56920.84    54258.52   111179.36
 1911   43      1867    44391.92    42674.79    87066.71
 1911   44      1867    44154.14    42577.26    86731.40
 1911   44      1866    56275.82    52177.46   108453.27
 1911   45      1866    55574.35    51568.84   107143.18
 1911   45      1865    60712.73    60151.38   120864.12
 1911   46      1865    60049.51    59448.42   119497.93
 1911   46      1864    55145.89    49984.91   105130.81
 1911   47      1864    54583.54    49613.09   104196.63
 1911   47      1863    42200.43    40469.55    82669.98
 1911   48      1863    41946.22    40283.86    82230.07
 1911   48      1862    59057.84    53275.06   112332.90
 1911   49      1862    57923.54    52477.69   110401.23
 1911   49      1861    40058.17    40280.52    80338.69
 1911   50      1861    39598.55    39883.55    79482.11
 1911   50      1860    99513.39    84803.76   184317.15
 1911   51      1860    98620.82    83749.00   182369.82
 1911   51      1859    31005.06    32243.95    63249.00
 1911   52      1859    31271.59    32408.22    63679.82
 1911   52      1858    45669.97    43281.08    88951.05
 1911   53      1858    45207.49    42834.62    88042.12
 1911   53      1857    33446.66    33055.09    66501.75
 1911   54      1857    33565.37    33070.79    66636.16
 1911   54      1856    45583.49    38919.95    84503.44
 1911   55      1856    44890.91    38493.00    83383.92
 1911   55      1855    44186.13    41932.66    86118.78
 1911   56      1855    43921.51    41512.00    85433.51
 1911   56      1854    45643.42    40197.10    85840.52
 1911   57      1854    44864.92    39569.98    84434.90
 1911   57      1853    31865.47    29546.96    61412.43
 1911   58      1853    31729.31    29343.55    61072.87
 1911   58      1852    44077.18    38070.71    82147.89
 1911   59      1852    43010.16    37174.67    80184.83
 1911   59      1851    28609.09    28146.66    56755.75
 1911   60      1851    27920.06    27384.26    55304.32
 1911   60      1850    88082.99    67321.18   155404.17
 1911   61      1850    84363.51    64680.26   149043.77
 1911   61      1849    23360.56    23922.49    47283.05
 1911   62      1849    23223.96    23591.28    46815.24
 1911   62      1848    33165.70    31504.70    64670.40
