Spain,  Deaths (Lexis triangle)	Last modified: 05 Oct 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 2014   89      1924     4789.00     2882.00     7671.00
 2014   90      1924     4875.00     2890.00     7765.00
 2014   90      1923     4624.00     2698.00     7322.00
 2014   91      1923     4627.00     2560.00     7187.00
 2014   91      1922     4385.00     2361.00     6746.00
 2014   92      1922     4187.00     2197.00     6384.00
 2014   92      1921     3785.00     2058.00     5843.00
 2014   93      1921     3610.00     1807.00     5417.00
 2014   93      1920     3298.00     1485.00     4783.00
 2014   94      1920     3189.00     1356.00     4545.00
 2014   94      1919     2660.00     1091.00     3751.00
 2014   95      1919     2294.00      886.00     3180.00
 2014   95      1918     2167.00      798.00     2965.00
 2014   96      1918     2149.00      702.00     2851.00
 2014   96      1917     1672.00      579.00     2251.00
 2014   97      1917     1573.00      521.00     2094.00
 2014   97      1916     1428.00      445.00     1873.00
 2014   98      1916     1196.00      413.00     1609.00
 2014   98      1915     1079.00      313.00     1392.00
 2014   99      1915      915.00      259.00     1174.00
 2014   99      1914      858.00      227.00     1085.00
 2014  100      1914      686.00      176.00      862.00
 2014  100      1913      556.00      159.00      715.00
 2014  101      1913      436.00      103.00      539.00
 2014  101      1912      393.00      100.00      493.00
 2014  102      1912      300.00       66.00      366.00
 2014  102      1911      270.00       61.00      331.00
 2014  103      1911      195.00       47.00      242.00
 2014  103      1910      153.00       35.00      188.00
 2014  104      1910      113.00       27.00      140.00
 2014  104      1909       87.00       16.00      103.00
 2014  105      1909       64.00       17.00       81.00
 2014  105      1908       46.00       11.00       57.00
 2014  106      1908       33.00        7.00       40.00
 2014  106      1907       31.00        4.00       35.00
 2014  107      1907       24.00        4.00       28.00
 2014  107      1906       11.00        2.00       13.00
 2014  108      1906        9.00        2.00       11.00
 2014  108      1905       10.00        0.00       10.00
 2014  109      1905        5.00        1.00        6.00
 2014  109      1904        2.00        1.00        3.00
 2014  110+        .       13.00        0.00       13.00
 2015    0      2015      431.00      538.00      969.00
 2015    0      2014       66.00       82.00      148.00
 2015    1      2014       17.00       23.00       40.00
 2015    1      2013       16.00       24.00       40.00
 2015    2      2013        7.00       23.00       30.00
 2015    2      2012       17.00       11.00       28.00
 2015    3      2012        8.00       13.00       21.00
 2015    3      2011        6.00       12.00       18.00
 2015    4      2011        8.00        8.00       16.00
 2015    4      2010        7.00        6.00       13.00
 2015    5      2010        6.00       11.00       17.00
 2015    5      2009        9.00       15.00       24.00
 2015    6      2009        7.00        9.00       16.00
 2015    6      2008        7.00       12.00       19.00
 2015    7      2008       11.00        9.00       20.00
 2015    7      2007        7.00       11.00       18.00
 2015    8      2007        6.00       14.00       20.00
 2015    8      2006        9.00       11.00       20.00
 2015    9      2006        8.00        8.00       16.00
 2015    9      2005        9.00       15.00       24.00
 2015   10      2005        6.00        8.00       14.00
 2015   10      2004        8.00       13.00       21.00
 2015   11      2004        5.00        9.00       14.00
 2015   11      2003        9.00       10.00       19.00
 2015   12      2003        6.00       11.00       17.00
 2015   12      2002       12.00        7.00       19.00
 2015   13      2002        9.00       10.00       19.00
 2015   13      2001       10.00       16.00       26.00
 2015   14      2001        9.00       13.00       22.00
 2015   14      2000       10.00       11.00       21.00
 2015   15      2000        9.00       15.00       24.00
 2015   15      1999        5.00       26.00       31.00
 2015   16      1999        9.00       16.00       25.00
 2015   16      1998       10.00       26.00       36.00
 2015   17      1998        8.00       28.00       36.00
 2015   17      1997       10.00       31.00       41.00
 2015   18      1997       11.00       30.00       41.00
 2015   18      1996       15.00       25.00       40.00
 2015   19      1996       13.00       35.00       48.00
 2015   19      1995       18.00       34.00       52.00
 2015   20      1995       10.00       29.00       39.00
 2015   20      1994       15.00       40.00       55.00
 2015   21      1994       13.00       31.00       44.00
 2015   21      1993       18.00       40.00       58.00
 2015   22      1993       16.00       37.00       53.00
 2015   22      1992       17.00       32.00       49.00
 2015   23      1992       24.00       37.00       61.00
 2015   23      1991       14.00       51.00       65.00
 2015   24      1991       22.00       40.00       62.00
 2015   24      1990       14.00       47.00       61.00
 2015   25      1990       17.00       52.00       69.00
 2015   25      1989       17.00       53.00       70.00
 2015   26      1989       17.00       47.00       64.00
 2015   26      1988       19.00       49.00       68.00
 2015   27      1988       17.00       63.00       80.00
 2015   27      1987       21.00       52.00       73.00
 2015   28      1987       26.00       50.00       76.00
 2015   28      1986       22.00       64.00       86.00
 2015   29      1986       31.00       55.00       86.00
 2015   29      1985       27.00       68.00       95.00
 2015   30      1985       20.00       55.00       75.00
 2015   30      1984       32.00       56.00       88.00
 2015   31      1984       15.00       72.00       87.00
 2015   31      1983       38.00       81.00      119.00
 2015   32      1983       36.00       80.00      116.00
 2015   32      1982       43.00       78.00      121.00
 2015   33      1982       35.00       89.00      124.00
 2015   33      1981       32.00       89.00      121.00
 2015   34      1981       50.00       91.00      141.00
 2015   34      1980       51.00      105.00      156.00
 2015   35      1980       50.00      105.00      155.00
 2015   35      1979       51.00      125.00      176.00
 2015   36      1979       82.00      115.00      197.00
 2015   36      1978       73.00      130.00      203.00
 2015   37      1978       50.00      143.00      193.00
 2015   37      1977       79.00      146.00      225.00
 2015   38      1977       78.00      156.00      234.00
 2015   38      1976       92.00      153.00      245.00
 2015   39      1976       89.00      163.00      252.00
 2015   39      1975       90.00      164.00      254.00
 2015   40      1975       89.00      168.00      257.00
 2015   40      1974      116.00      187.00      303.00
 2015   41      1974      124.00      201.00      325.00
 2015   41      1973      120.00      190.00      310.00
 2015   42      1973      144.00      209.00      353.00
 2015   42      1972      142.00      239.00      381.00
 2015   43      1972      151.00      252.00      403.00
 2015   43      1971      156.00      269.00      425.00
 2015   44      1971      144.00      278.00      422.00
 2015   44      1970      143.00      298.00      441.00
 2015   45      1970      178.00      299.00      477.00
 2015   45      1969      189.00      344.00      533.00
 2015   46      1969      211.00      329.00      540.00
 2015   46      1968      188.00      338.00      526.00
 2015   47      1968      221.00      401.00      622.00
 2015   47      1967      219.00      437.00      656.00
 2015   48      1967      232.00      460.00      692.00
 2015   48      1966      253.00      464.00      717.00
 2015   49      1966      278.00      525.00      803.00
 2015   49      1965      235.00      468.00      703.00
 2015   50      1965      291.00      539.00      830.00
 2015   50      1964      282.00      614.00      896.00
 2015   51      1964      326.00      649.00      975.00
 2015   51      1963      325.00      632.00      957.00
 2015   52      1963      342.00      673.00     1015.00
 2015   52      1962      319.00      695.00     1014.00
 2015   53      1962      342.00      762.00     1104.00
 2015   53      1961      375.00      682.00     1057.00
 2015   54      1961      389.00      779.00     1168.00
 2015   54      1960      375.00      758.00     1133.00
 2015   55      1960      434.00      836.00     1270.00
 2015   55      1959      396.00      880.00     1276.00
 2015   56      1959      450.00      872.00     1322.00
 2015   56      1958      446.00      901.00     1347.00
